nmot_w,mshfm_w,rl_w,rlsol_w,pvdkds_w,plsol_w,lamsoni_w,lamsbg_w,tikatm_w
1567.75,0.222222,26.9766,24.5391,1061.48,1006.84,0.986085,1.0,679.744
1556.0,3.66667,25.5938,24.3984,1061.48,1006.84,0.979982,1.0,679.568
1556.75,5.02778,25.0781,24.4219,1058.44,1006.8,0.961183,1.0,679.568
1564.75,4.63889,24.4922,24.2813,1055.39,1006.8,0.940187,1.0,679.568
1564.5,5.08334,24.0469,23.6484,1052.34,1006.84,0.915529,1.0,679.568
1559.25,5.08334,23.7422,17.9531,1052.34,1006.84,0.890382,1.0,679.432
1555.75,4.11111,22.3828,13.5,1052.3,1006.8,0.873536,1.0,679.432
1557.25,2.80556,20.6016,13.5,1049.34,1006.8,0.861329,1.0,679.432
1500.25,0.0,18.375,13.5,1049.34,1006.8,0.851076,1.0,679.432
1459.25,0.0,16.7813,13.5,1046.29,1006.76,0.843995,1.0,679.315
1463.5,0.0,15.7734,13.5,1049.3,1006.76,0.846193,1.0,679.315
1557.0,4.0,14.6484,13.5,1046.29,1006.76,0.850099,1.0,679.315
1552.75,4.19445,13.8047,13.5,1046.29,1006.76,0.857423,1.0,679.236
1503.75,5.13889,13.1719,13.5,1043.24,1006.72,0.86963,1.0,679.236
1507.5,4.75,12.7734,13.5,1043.24,1006.72,0.87671,1.0,679.236
1532.0,3.97223,12.5859,13.5,1043.24,1006.72,0.881837,1.0,679.236
1523.25,2.19445,12.4453,13.5,1040.2,1006.72,0.904054,1.0,679.139
1499.5,2.25,12.3516,13.5,1040.2,1006.68,0.916749,1.0,679.139
1471.5,1.69445,12.2813,13.5,1040.2,1006.68,0.951173,1.0,679.139
1468.75,1.83333,12.3047,13.5,1040.2,1006.68,0.966066,1.0,679.139
1440.75,1.22222,12.375,14.9531,1037.15,1006.68,0.973634,1.0,679.061
1425.75,2.44445,12.75,15.0234,1037.15,1006.68,0.979982,1.0,679.061
1408.0,3.36111,13.4297,15.6563,1037.15,1006.68,0.996095,1.0,679.061
1342.5,3.44445,14.25,17.1563,1037.15,1006.68,1.0,1.0,679.061
1315.0,3.63889,14.9531,16.8984,1037.15,1006.64,1.0,1.0,678.983
1280.75,3.83334,15.6563,17.1094,1037.11,1006.64,1.00195,1.0,678.983
1236.0,3.44445,16.3125,18.0703,1037.11,1006.64,0.977296,1.0,678.983
1216.0,3.22222,16.4766,18.2109,1034.14,1006.64,0.964845,1.0,678.904
1196.75,3.19445,16.6172,18.2813,1034.14,1006.6,0.959962,1.0,678.904
1175.0,3.19445,16.8281,17.9766,1034.14,1006.6,0.949953,1.0,678.904
1154.25,3.22222,17.0391,18.1641,1034.14,1006.6,0.946291,1.0,678.904
1121.75,3.02778,17.0156,18.0,1034.14,1006.6,0.94507,1.0,678.826
1094.0,2.86111,17.0156,18.5156,1034.14,1006.56,0.942628,1.0,678.826
1083.5,2.88889,17.0625,18.8438,1034.14,1006.56,0.940187,1.0,678.826
1056.5,2.86111,17.2031,18.9141,1034.14,1006.56,0.937746,1.0,678.826
1033.75,2.88889,17.3906,19.3125,1034.14,1006.56,0.935304,1.0,678.748
1011.5,2.88889,17.625,18.5391,1034.14,1006.6,0.934328,1.0,678.748
990.5,2.86111,17.8828,18.8906,1034.14,1006.56,0.929445,1.0,678.748
977.75,2.91667,17.9766,18.9609,1034.14,1006.56,0.925783,1.0,678.67
944.0,2.77778,18.0938,19.3828,1031.09,1006.56,0.9209,1.0,678.67
931.5,2.77778,18.0469,19.0781,1031.09,1006.56,0.918703,1.0,678.67
916.75,2.77778,18.1172,19.7109,1031.09,1006.52,0.915529,1.0,678.67
897.75,2.75,18.2109,19.5,1031.09,1006.52,0.912355,1.0,678.572
865.5,2.69445,18.5859,19.8516,1031.09,1006.52,0.912355,1.0,678.572
843.75,2.36111,18.0938,20.9297,1031.09,1006.52,0.911378,1.0,678.572
826.0,2.5,18.3047,21.1875,1031.09,1006.48,0.910402,1.0,678.572
811.0,2.66667,18.6797,21.7734,1031.09,1006.48,0.912355,1.0,678.494
794.5,2.86111,19.1953,22.2188,1031.09,1006.48,0.914552,1.0,678.494
789.5,2.97222,19.6172,22.1016,1031.09,1006.48,0.915529,1.0,678.494
780.5,3.05556,20.25,22.3828,1031.09,1006.45,0.919923,1.0,678.494
771.25,3.02778,20.9063,22.4297,1031.09,1006.45,0.923341,1.0,678.416
762.5,2.97222,21.1406,22.8047,1031.09,1006.45,0.929445,1.0,678.416
755.0,2.80556,21.3516,22.9219,1031.09,1006.41,0.935304,1.0,678.416
752.75,2.72222,21.3516,23.2031,1031.09,1006.41,0.937746,1.0,678.338
743.5,2.75,21.4219,23.9063,1031.09,1006.41,0.943849,1.0,678.338
723.5,3.0,21.75,24.9844,1031.09,1006.41,0.946291,1.0,678.338
721.0,3.5,22.5469,25.5469,1031.09,1006.37,0.947511,1.0,678.338
719.0,3.72223,23.1563,26.1563,1031.09,1006.37,0.951173,1.0,678.26
730.0,3.63889,24.2344,25.8047,1031.09,1006.37,0.954835,1.0,678.26
737.5,3.5,24.5391,24.2813,1031.09,1006.37,0.962404,1.0,678.26
730.5,3.19445,24.5625,24.8438,1031.09,1006.37,0.973634,1.0,678.26
726.75,3.16667,24.5625,25.4063,1031.09,1006.37,0.986085,1.0,678.182
713.75,3.13889,24.5391,25.8984,1031.09,1006.33,1.00195,1.0,678.182
714.0,3.11111,24.4453,26.9063,1031.09,1006.33,1.02588,1.0,678.182
711.75,3.16667,24.6094,27.3984,1031.09,1006.33,1.03784,1.0,678.104
723.75,3.38889,25.0547,27.4688,1031.09,1006.29,1.04785,1.0,678.104
717.75,3.66667,25.6406,26.5078,1031.09,1006.29,1.06104,1.0,678.104
715.75,3.52778,25.7344,27.3516,1031.09,1006.29,1.07007,1.0,678.104
724.75,3.36111,25.7109,27.0469,1031.09,1006.29,1.08765,1.0,678.006
716.0,3.38889,25.5938,26.8828,1031.09,1006.25,1.10132,1.0,678.006
686.75,3.41667,25.5938,30.75,1031.09,1006.25,1.11719,1.0,678.006
706.25,4.88889,26.8359,29.4141,1031.09,1006.25,1.11939,1.0,678.006
706.25,4.88889,26.8359,29.3906,1028.05,1006.25,1.12842,1.0,677.928
711.5,4.16667,28.2891,28.4531,1028.05,1006.25,1.13526,1.0,677.928
713.5,3.88889,28.3594,28.9688,1031.05,1006.25,1.14527,1.0,677.928
745.5,3.5,27.8203,26.1563,1028.05,1006.21,1.15625,1.0,677.928
768.75,3.41667,27.6328,25.5703,1031.05,1006.21,1.16162,1.0,677.83
783.75,3.27778,27.3047,25.1719,1031.05,1006.21,1.16699,1.0,677.83
782.75,3.19445,26.7188,24.8438,1031.05,1006.21,1.16699,1.0,677.83
802.5,3.02778,25.8281,24.6563,1031.05,1006.17,1.15625,1.0,677.83
806.5,3.13889,25.4531,23.7422,1031.05,1006.17,1.15064,1.0,677.733
810.75,3.13889,25.0078,23.2734,1031.05,1006.17,1.13989,1.0,677.733
805.75,3.16667,24.3516,23.3906,1031.05,1006.17,1.12403,1.0,677.733
808.5,3.16667,23.7422,22.8516,1031.05,1006.17,1.11035,1.0,677.654
808.25,3.16667,23.5313,22.9453,1031.05,1006.13,1.10132,1.0,677.654
807.5,3.16667,23.3438,22.8516,1031.05,1006.13,1.09009,1.0,677.654
812.5,3.13889,22.8047,64.1484,1031.05,1006.13,1.07666,1.0,677.654
811.75,6.77778,25.1953,82.7578,1028.05,1204.38,1.06543,1.0,677.557
840.25,19.1111,42.2109,76.1953,1021.99,1123.05,1.05884,1.0,677.557
885.0,18.0278,49.8516,48.6797,1021.99,1006.09,1.05444,1.0,677.557
1116.75,10.1111,48.4688,38.8125,1028.01,1006.09,1.04199,1.0,677.557
1249.25,12.9445,46.4063,35.5078,1028.01,1006.09,0.937746,1.0,677.264
1348.25,13.1667,44.7656,32.6016,1028.01,1006.09,0.816896,1.0,677.264
1459.0,11.0,41.6484,34.7813,1034.1,1006.09,0.844972,1.0,677.264
1495.0,10.9722,40.5703,47.6016,1037.11,1006.05,0.941408,1.0,677.264
1629.5,18.7222,43.0547,45.9375,1031.09,1006.13,1.05444,1.0,676.893
1746.5,19.9722,43.7109,40.2656,1034.1,1006.13,1.10571,1.0,676.893
1827.0,17.7778,42.9844,30.0234,1040.16,1006.09,1.13062,1.0,676.893
1814.0,14.25,40.3828,15.5859,1049.3,1006.09,1.15625,1.0,676.326
1754.75,5.77778,34.3359,16.6406,1064.45,1006.09,1.15625,1.0,676.326
1714.5,4.52778,28.7344,23.2031,1064.49,1006.09,1.11499,1.0,676.326
1685.5,6.47223,26.5547,29.9531,1061.48,1006.05,1.07886,1.0,676.326
1671.25,8.08334,26.625,30.4922,1061.48,1006.05,1.07446,1.0,676.092
1654.5,10.0,27.9844,30.3281,1055.39,1006.05,1.07227,1.0,676.092
1643.0,10.0278,28.8281,29.6719,1055.39,1006.05,1.0459,1.0,676.092
1634.25,10.0556,29.2266,29.5078,1052.34,1006.05,1.01319,1.0,676.092
1622.5,9.94445,29.6016,29.5313,1052.34,1006.05,0.978517,1.0,675.818
1603.75,9.75001,29.8359,29.4141,1052.34,1006.02,0.968507,1.0,675.818
1591.75,9.55556,29.9531,29.6953,1049.34,1006.02,0.966066,1.0,675.818
1564.75,9.30556,29.9766,29.7422,1049.34,1006.02,0.959962,1.0,675.545
1542.5,9.27779,30.0703,29.4844,1049.34,1006.02,0.957277,1.0,675.545
1499.0,9.02778,30.1875,29.9297,1049.34,1006.02,0.956056,1.0,675.545
1448.75,8.6389,30.2578,30.5391,1046.29,1005.98,0.954835,1.0,675.545
1408.5,8.80556,30.4453,32.1563,1046.29,1005.98,0.951173,1.0,675.291
1344.75,8.72223,31.0547,33.6563,1046.29,1005.98,0.949953,1.0,675.291
1301.75,9.00001,31.6875,35.2969,1046.29,1005.98,0.947511,1.0,675.291
1239.0,10.2778,33.4922,37.8984,1043.24,1005.98,0.94507,1.0,675.291
1196.75,12.6667,35.6953,39.1406,1040.2,1005.98,0.946291,1.0,675.076
1183.0,12.8889,36.8672,40.4297,1040.2,1005.94,0.948732,1.0,675.076
1156.0,12.9167,39.3984,40.5,1040.2,1005.94,0.961183,1.0,675.076
1150.25,11.8333,40.0078,39.3281,1043.2,1005.94,0.971193,1.0,675.076
1141.75,9.75001,39.8203,37.5234,1046.25,1005.94,0.993654,1.0,674.803
1128.5,8.77778,39.3281,37.7109,1046.25,1005.94,1.01831,1.0,674.803
1107.0,8.6389,38.9766,37.5703,1046.25,1005.9,1.02393,1.0,674.803
1076.75,8.86112,38.8828,38.7891,1046.25,1005.9,1.03198,1.0,674.549
1051.5,8.19445,38.7891,39.0,1046.25,1005.9,1.03784,1.0,674.549
1040.75,8.33334,38.7891,40.2891,1046.25,1005.9,1.04199,1.0,674.549
1030.25,8.27778,38.9766,40.1484,1046.25,1005.9,1.04004,1.0,674.549
1048.0,8.36112,39.0234,39.2578,1046.25,1005.9,1.03198,1.0,674.334
1120.25,8.47223,38.7656,37.4063,1046.25,1005.86,1.02002,1.0,674.334
1155.75,8.52778,38.3906,37.2891,1046.25,1005.86,1.0083,1.0,674.334
1167.25,8.6389,38.1094,36.9844,1046.25,1005.86,1.0,1.0,674.334
1178.75,8.72223,37.5938,36.9844,1046.25,1005.86,0.991212,1.0,674.061
1185.75,9.02778,37.4766,36.6094,1046.25,1005.86,0.989992,1.0,674.061
1212.75,9.11112,37.2656,36.0,1046.25,1005.86,0.986085,1.0,674.061
1237.5,9.08334,36.9844,35.2031,1043.24,1005.86,0.984865,1.0,673.768
1256.25,8.97223,36.6563,33.0703,1046.25,1005.82,0.982423,1.0,673.768
1257.25,8.97223,36.2344,27.5859,1046.25,1005.82,0.981203,1.0,673.768
1240.75,7.16667,34.9688,24.7734,1046.25,1005.82,0.978517,1.0,673.768
1223.75,5.44445,31.5469,26.4609,1049.3,1005.82,0.976076,1.0,673.533
1243.0,5.36112,29.6953,25.9453,1049.3,1005.82,0.971193,1.0,673.533
1262.0,5.66667,28.4531,25.2422,1046.29,1005.82,0.968507,1.0,673.533
1283.5,5.5,26.7891,25.1719,1046.29,1005.78,0.964845,1.0,673.533
1289.75,5.55556,26.3438,24.9844,1046.29,1005.78,0.962404,1.0,673.338
1301.25,5.55556,25.5938,24.3047,1046.29,1005.78,0.963625,1.0,673.338
1307.75,5.61112,24.9141,13.5,1043.24,1005.78,0.963625,1.0,673.338
1288.75,4.75,23.3203,18.2109,1046.25,1005.78,0.966066,1.0,673.338
1236.0,3.88889,21.375,18.375,1043.24,1005.78,0.964845,1.0,673.162
1192.0,4.08334,20.7656,18.5859,1043.24,1005.78,0.962404,1.0,673.162
1170.5,3.97223,20.2969,18.6328,1043.24,1005.74,0.959962,1.0,673.162
1165.25,3.80556,19.9219,18.6094,1043.24,1005.74,0.961183,1.0,673.025
1185.5,3.61111,19.5234,17.7188,1043.2,1005.74,0.961183,1.0,673.025
1193.0,3.66667,19.1719,15.9844,1043.2,1005.74,0.963625,1.0,673.025
1163.25,2.83334,18.3281,15.75,1040.2,1005.74,0.961183,1.0,673.025
1131.0,2.0,17.2734,17.7422,1040.2,1005.74,0.957277,1.0,672.908
1068.0,2.05556,16.7578,18.1641,1040.2,1005.74,0.953615,1.0,672.908
1050.25,2.5,16.8047,18.1875,1037.15,1005.74,0.949953,1.0,672.908
1014.5,3.11111,16.9922,18.9609,1037.15,1005.7,0.947511,1.0,672.908
979.0,3.75,17.7422,20.5078,1037.15,1005.7,0.943849,1.0,672.811
961.75,3.83334,18.2344,21.5859,1037.15,1005.7,0.941408,1.0,672.811
923.75,4.44445,19.7109,22.2422,1037.15,1005.7,0.936525,1.0,672.811
915.5,4.47223,20.1094,21.9375,1034.14,1005.7,0.934328,1.0,672.693
907.75,4.33334,20.5078,21.5625,1034.14,1005.7,0.933107,1.0,672.693
907.5,4.05556,21.0234,19.5,1034.14,1005.7,0.935304,1.0,672.693
901.25,3.27778,20.9063,19.4297,1034.14,1005.66,0.941408,1.0,672.693
902.0,3.0,20.4375,19.1719,1034.14,1005.66,0.951173,1.0,672.576
894.0,2.97222,20.2734,18.9375,1034.14,1005.66,0.954835,1.0,672.576
885.0,2.91667,19.8516,18.9844,1034.14,1005.66,0.963625,1.0,672.576
881.0,2.75,19.6406,18.9609,1034.14,1005.66,0.968507,1.0,672.576
865.5,2.72222,19.2188,18.8672,1034.14,1005.66,0.971193,1.0,672.459
860.5,2.75,19.125,19.0781,1034.14,1005.66,0.973634,1.0,672.459
850.25,2.77778,18.8438,18.8672,1034.14,1005.66,0.977296,1.0,672.459
844.75,2.77778,18.8203,19.0078,1034.14,1005.63,0.977296,1.0,672.459
829.5,2.66667,18.6094,19.125,1034.14,1005.63,0.977296,1.0,672.361
804.25,2.66667,18.6094,19.2891,1034.14,1005.63,0.974855,1.0,672.361
797.75,2.66667,18.2109,19.5938,1034.14,1005.63,0.973634,1.0,672.361
787.0,2.58334,18.0938,22.0781,1034.1,1005.63,0.968507,1.0,672.244
767.75,3.66667,18.7969,22.5234,1031.09,1005.63,0.966066,1.0,672.244
757.0,3.61111,19.3594,23.4844,1031.09,1005.63,0.959962,1.0,672.244
734.25,3.75,20.5781,25.6406,1031.09,1005.63,0.958498,1.0,672.244
721.75,4.13889,21.7031,25.5703,1031.09,1005.63,0.956056,1.0,672.127
720.5,4.55556,23.0625,26.8594,1031.09,1005.59,0.953615,1.0,672.127
723.25,4.36111,23.9297,26.625,1031.09,1005.59,0.956056,1.0,672.127
725.75,4.33334,24.8203,26.2969,1031.09,1005.59,0.962404,1.0,672.127
729.5,3.52778,25.4063,26.7422,1031.09,1005.59,0.971193,1.0,672.029
745.25,3.41667,25.2422,25.9453,1031.09,1005.59,0.978517,1.0,672.029
740.0,3.38889,25.125,25.2891,1031.09,1005.59,0.994875,1.0,672.029
739.0,3.25,24.8906,42.3984,1031.09,1005.59,0.992433,1.0,671.912
755.0,4.52778,25.6641,69.2109,1028.05,1032.7,0.989992,1.0,671.912
767.25,7.8889,29.0391,61.8516,1028.05,1005.55,0.989992,1.0,671.912
799.75,14.3889,43.0313,35.5078,1025.0,1005.55,0.989992,1.0,671.912
849.75,9.19445,42.1406,41.4609,1031.05,1005.55,0.998537,1.0,671.697
953.75,5.33334,39.5625,62.7891,1031.05,1005.55,1.03198,1.0,671.697
1050.5,14.7778,44.2734,50.7422,1025.0,1005.55,0.972414,1.0,671.697
1142.25,16.1111,47.2969,26.9297,1021.99,1005.55,0.890382,1.0,671.697
1204.0,7.80556,43.6875,33.1172,1034.1,1005.55,0.887208,1.0,671.287
1232.5,7.30556,40.875,52.3359,1034.1,1005.55,0.907228,1.0,671.287
1303.75,16.1945,44.1563,43.8281,1028.05,1005.55,0.914552,1.0,671.287
1365.25,15.9445,45.5859,33.7031,1034.1,1005.51,0.973634,1.0,671.287
1392.0,11.8611,43.6875,44.7422,1040.16,1005.51,1.04395,1.0,670.779
1424.5,14.6111,44.8828,44.0391,1037.15,1005.51,1.04199,1.0,670.779
1430.75,17.5556,46.2656,18.7031,1040.16,1005.51,1.08325,1.0,670.779
1336.0,6.38889,40.9688,17.7891,1055.35,1005.51,1.11035,1.0,670.779
1244.5,4.27778,36.3516,30.1641,1058.4,1005.51,1.10816,1.0,670.35
1184.25,4.86111,32.5078,46.2656,1058.4,1005.51,1.10571,1.0,670.35
1150.25,11.0278,33.8672,45.0703,1049.34,1005.51,1.11035,1.0,670.35
1112.25,15.0278,41.9297,36.9375,1046.29,1005.51,1.12403,1.0,669.998
1118.0,11.75,41.2734,31.6172,1055.35,1005.51,1.12403,1.0,669.998
1110.25,5.77778,37.8047,28.8516,1055.35,1005.51,1.10352,1.0,669.998
1085.5,5.16667,35.3906,31.7109,1055.35,1005.47,1.02002,1.0,669.998
1071.0,5.25,34.6641,34.5469,1055.35,1005.47,0.987306,1.0,669.764
1048.5,5.86112,34.1016,35.6016,1052.34,1005.47,0.968507,1.0,669.764
1024.0,6.36112,34.1016,37.9453,1049.34,1005.47,0.967287,1.0,669.764
991.75,7.58334,35.1328,38.6719,1049.34,1005.47,0.962404,1.0,669.764
974.5,7.66667,35.7891,40.3359,1049.34,1005.47,0.957277,1.0,669.529
942.0,8.3889,37.4531,42.9609,1046.29,1005.47,0.956056,1.0,669.529
918.25,10.2778,39.6094,43.5938,1043.24,1005.47,0.947511,1.0,669.529
914.25,10.3889,40.7109,40.4531,1043.24,1005.47,0.940187,1.0,669.529
915.75,9.80556,41.4844,27.5625,1046.25,1005.47,0.936525,1.0,669.295
887.25,3.55556,37.8281,20.8125,1052.3,1005.43,0.938966,1.0,669.295
858.75,2.69445,35.4609,21.2344,1049.34,1005.43,0.948732,1.0,669.295
825.5,2.25,31.6172,23.6484,1049.34,1005.43,0.966066,1.0,669.119
821.75,2.27778,30.1875,23.1797,1049.34,1005.43,0.974855,1.0,669.119
827.5,4.66667,27.8906,22.3828,1049.34,1005.43,0.987306,1.0,669.119
852.25,3.80556,26.0625,21.9375,1046.29,1005.43,0.996095,1.0,669.119
865.25,4.72223,25.1016,21.5156,1046.29,1005.43,1.0,1.0,668.963
875.0,4.30556,24.375,20.1563,1046.29,1005.43,1.0,1.0,668.963
872.75,4.13889,22.7578,19.0313,1043.24,1005.43,1.00195,1.0,668.963
874.25,3.58334,21.9609,18.7266,1043.24,1005.43,1.00195,1.0,668.963
867.5,4.16667,20.6016,18.7031,1043.24,1005.43,0.989992,1.0,668.826
844.75,3.72223,19.4531,19.2656,1040.2,1005.43,0.982423,1.0,668.826
833.5,3.63889,19.0313,20.0156,1040.2,1005.39,0.974855,1.0,668.826
821.75,4.0,18.5625,20.2266,1040.2,1005.39,0.962404,1.0,668.709
816.75,3.0,18.4922,20.1797,1040.2,1005.39,0.952394,1.0,668.709
812.5,2.47222,18.5625,20.2969,1040.2,1005.39,0.94507,1.0,668.709
806.25,2.58334,19.0781,20.2734,1037.15,1005.39,0.934328,1.0,668.709
800.0,2.83334,19.2656,20.2031,1037.15,1005.39,0.924562,1.0,668.572
807.25,2.47222,19.4531,19.7109,1037.15,1005.39,0.912355,1.0,668.572
801.75,2.5,19.4766,19.5234,1037.15,1005.39,0.906007,1.0,668.572
799.5,2.52778,19.4531,19.7578,1037.15,1005.39,0.90088,1.0,668.572
803.25,2.41667,19.3594,19.4297,1037.15,1005.39,0.893556,1.0,668.455
795.25,2.33334,19.3125,19.3359,1034.14,1005.39,0.891359,1.0,668.455
794.5,2.38889,19.2656,19.5,1034.14,1005.35,0.889162,1.0,668.455
789.0,2.47222,19.0781,19.5,1034.14,1005.35,0.889162,1.0,668.318
784.25,2.52778,19.0313,19.5703,1034.14,1005.35,0.887208,1.0,668.318
785.0,2.5,18.9844,19.6406,1034.14,1005.35,0.889162,1.0,668.318
783.75,2.5,18.9141,19.3828,1034.14,1005.35,0.890382,1.0,668.318
778.75,2.52778,18.8672,19.5469,1034.14,1005.35,0.889162,1.0,668.201
777.25,2.52778,18.7969,19.5703,1034.14,1005.35,0.892335,1.0,668.201
775.0,2.5,18.6797,19.5234,1034.14,1005.35,0.895509,1.0,668.201
768.75,2.36111,18.5625,19.7344,1031.09,1005.35,0.89673,1.0,668.201
764.5,2.38889,18.4453,19.8516,1034.1,1005.35,0.899904,1.0,668.065
744.5,2.38889,18.3281,19.9922,1034.1,1005.35,0.901857,1.0,668.065
736.25,2.41667,18.2109,20.8594,1031.09,1005.35,0.905031,1.0,668.065
728.0,2.55556,18.4453,22.3125,1031.09,1005.35,0.909181,1.0,668.065
724.0,2.94445,19.0078,22.7813,1031.09,1005.35,0.913576,1.0,667.947
718.75,3.58334,20.9531,22.9688,1031.09,1005.31,0.916749,1.0,667.947
715.25,3.55556,21.7266,26.4844,1031.09,1005.31,0.922121,1.0,667.947
714.75,4.16667,23.0625,26.625,1031.09,1005.31,0.929445,1.0,667.947
715.0,4.25,24.1406,26.6719,1031.09,1005.31,0.933107,1.0,667.811
728.5,3.97223,25.3125,26.1797,1031.09,1005.31,0.942628,1.0,667.811
725.5,3.44445,25.4063,25.5469,1031.09,1005.31,0.952394,1.0,667.811
729.0,3.33334,25.1953,25.5938,1031.09,1005.31,0.961183,1.0,667.811
721.75,3.13889,24.7969,25.2422,1031.09,1005.31,0.968507,1.0,667.674
719.25,3.11111,24.4453,26.5547,1031.09,1005.31,0.966066,1.0,667.674
712.25,3.13889,24.2813,26.9766,1031.09,1005.31,0.964845,1.0,667.674
710.0,3.36111,24.2344,28.1953,1031.09,1005.35,0.964845,1.0,667.674
714.25,3.88889,24.7266,27.8203,1031.09,1005.35,0.966066,1.0,667.557
724.25,4.16667,25.9688,27.7969,1031.09,1005.35,0.972414,1.0,667.557
731.0,4.11111,26.4375,23.7188,1031.09,1005.35,0.982423,1.0,667.557
739.0,3.55556,26.1094,23.1328,1031.09,1005.35,0.993654,1.0,667.42
744.25,2.69445,25.2188,23.2734,1031.09,1005.35,1.00342,1.0,667.42
756.5,2.69445,24.7734,22.0313,1031.09,1005.35,1.02588,1.0,667.42
758.75,2.75,24.4453,21.9609,1031.09,1005.35,1.02588,1.0,667.42
766.75,2.63889,23.4609,21.8672,1031.09,1005.35,1.03784,1.0,667.283
769.25,2.55556,22.9688,21.9141,1031.09,1005.35,1.04199,1.0,667.283
778.25,2.52778,22.5234,21.6328,1031.09,1005.35,1.0459,1.0,667.283
772.0,2.63889,21.9844,21.7266,1031.09,1005.31,1.0459,1.0,667.283
767.25,2.72222,21.75,21.8672,1031.09,1005.31,1.04199,1.0,667.147
768.0,2.88889,21.6563,21.8438,1031.09,1005.31,1.04004,1.0,667.147
761.5,2.88889,21.6094,21.8672,1031.09,1005.31,1.03394,1.0,667.147
753.5,2.83334,21.5156,22.0313,1031.09,1005.31,1.03003,1.0,667.147
755.5,2.77778,21.3984,22.0078,1031.09,1005.31,1.02197,1.0,667.029
747.75,2.80556,21.4219,22.3359,1031.09,1005.31,1.0166,1.0,667.029
739.75,2.83334,21.375,23.0859,1031.09,1005.31,1.01148,1.0,667.029
742.75,2.80556,21.375,23.2734,1031.09,1005.31,1.01001,1.0,666.893
743.75,2.80556,21.4922,23.0625,1031.09,1005.31,1.00659,1.0,666.893
742.5,2.88889,21.6094,25.6875,1031.09,1005.31,1.00513,1.0,666.893
740.75,4.36111,23.6719,26.1094,1031.05,1005.35,1.00342,1.0,666.893
734.25,4.30556,24.5156,25.9688,1031.05,1005.35,1.00195,1.0,666.756
744.25,3.61111,25.0078,23.7656,1031.05,1005.35,0.993654,1.0,666.756
754.25,3.47222,25.0313,22.8516,1031.05,1005.35,0.996095,1.0,666.756
768.25,2.91667,24.6797,22.0781,1031.05,1005.35,0.996095,1.0,666.756
780.75,2.66667,23.8359,21.7969,1031.05,1005.35,0.994875,1.0,666.619
784.0,2.66667,23.3438,21.4453,1031.05,1005.35,0.992433,1.0,666.619
777.25,2.69445,22.6875,21.5391,1031.05,1005.35,0.988527,1.0,666.619
775.5,2.69445,22.3359,21.7031,1031.05,1005.35,0.989992,1.0,666.483
776.0,2.69445,22.0313,21.6797,1031.05,1005.31,0.991212,1.0,666.483
769.75,2.75,21.6328,21.6797,1031.05,1005.31,0.992433,1.0,666.483
769.0,2.77778,21.4688,21.8203,1031.05,1005.31,0.993654,1.0,666.483
754.25,2.83334,21.3984,22.0547,1031.05,1005.31,0.994875,1.0,666.346
754.75,2.77778,21.2578,22.0547,1031.05,1005.31,0.996095,1.0,666.346
752.25,2.80556,21.2813,24.6797,1031.05,1005.31,0.996095,1.0,666.346
741.75,3.27778,22.125,24.7734,1031.05,1005.31,0.994875,1.0,666.346
735.25,3.88889,22.9453,25.7109,1031.05,1005.31,0.996095,1.0,666.229
730.75,3.94445,23.5547,26.3672,1031.05,1005.31,0.996095,1.0,666.229
728.25,3.83334,24.1875,27.0,1031.05,1005.31,0.997316,1.0,666.229
731.75,3.86111,25.2891,27.3047,1031.05,1005.31,0.996095,1.0,666.229
736.0,3.91667,25.7813,26.4375,1031.05,1005.35,0.994875,1.0,666.092
739.25,3.83334,26.1563,26.2266,1031.05,1005.35,0.992433,1.0,666.092
747.75,3.55556,26.4141,26.0156,1031.05,1005.35,0.991212,1.0,666.092
756.5,3.5,26.3906,22.3125,1031.05,1005.35,0.992433,1.0,665.936
765.0,2.86111,25.5,22.2891,1031.05,1005.35,0.994875,1.0,665.936
765.25,2.47222,24.1641,22.3359,1031.05,1005.35,0.997316,1.0,665.936
765.5,2.55556,23.0391,22.3359,1031.05,1005.39,1.00342,1.0,665.936
769.0,2.63889,22.6406,22.2891,1031.05,1005.39,1.01001,1.0,665.799
774.5,2.77778,22.5469,22.1484,1031.05,1005.39,1.01148,1.0,665.799
779.25,2.86111,22.4531,21.8672,1031.05,1005.39,1.01489,1.0,665.799
777.75,2.88889,22.2188,21.8672,1031.05,1005.39,1.0166,1.0,665.799
779.5,2.88889,22.1016,21.75,1031.05,1005.39,1.01831,1.0,665.662
782.25,2.86111,21.9141,21.4922,1031.05,1005.39,1.02197,1.0,665.662
767.75,2.88889,21.8438,21.6563,1031.05,1005.39,1.02197,1.0,665.662
755.75,2.88889,21.7031,22.125,1031.05,1005.39,1.02002,1.0,665.662
759.75,2.86111,21.6094,22.0078,1031.05,1005.39,1.0166,1.0,665.526
769.25,2.91667,21.2578,21.9609,1031.05,1005.35,1.01001,1.0,665.526
766.5,2.86111,21.0469,21.9141,1031.05,1005.35,1.0083,1.0,665.526
774.75,2.88889,20.8828,21.7266,1031.05,1005.35,1.00342,1.0,665.526
776.5,2.86111,20.6719,21.3984,1031.05,1005.35,1.0,1.0,665.389
773.75,2.86111,20.5078,19.8516,1031.05,1005.35,0.993654,1.0,665.389
777.25,2.72222,20.0625,19.8047,1031.05,1005.35,0.996095,1.0,665.389
773.5,2.69445,19.875,19.7109,1031.05,1005.35,0.998537,1.0,665.389
